title,Ratings,Counts,Preference Ratio
Old Boy (2003),4.07093482554312,12152,2.6621074570915826
Bad Boys (1995),3.275243130343972,15321,2.661050909569159
Sneakers (1992),3.6338256484149856,13880,2.6593351200587145
I Am Legend (2007),3.5041771094402674,14364,2.653654880139681
Animal House (1978),3.7852171281585716,13218,2.6494817050036272
Mulholland Drive (2001),3.827154808504106,13029,2.645795947966894
Blood Diamond (2006),3.855311071511583,12907,2.6441542131530746
Hotel Rwanda (2004),3.992592892414798,12353,2.643102469493752
Like Water for Chocolate (Como agua para chocolate) (1992),3.9159683794466402,12650,2.6416093045906486
Mad Max: Fury Road (2015),3.8298929369175077,12983,2.6398243295413337
Grumpier Old Men (1995),3.173981392364453,15585,2.637200078406676
"Thomas Crown Affair, The (1999)",3.4947869288363305,14291,2.634845994066277
School of Rock (2003),3.3841293566139004,14719,2.6325340776491784
Pocahontas (1995),2.9631678689326324,16358,2.625579694685843
"Cable Guy, The (1996)",2.7044513457556936,17388,2.6251697825424247
Blazing Saddles (1974),3.8544373141336674,12778,2.6215970108055884
"African Queen, The (1951)",4.059646477339365,11937,2.6178319801840155
Witness (1985),3.8286838619184915,12833,2.6134638429303307
Blade (1998),3.3534207486921668,14719,2.6116699607495835
"Crying Game, The (1992)",3.637890307817229,13547,2.6054001298608984
Breakfast at Tiffany's (1961),3.8230095416862193,12786,2.6016063581426487
A.I. Artificial Intelligence (2001),3.260856513908345,14991,2.5950904890538142
"Goonies, The (1985)",3.6263033350587888,13523,2.5934414384863027
Raging Bull (1980),4.048756765899864,11824,2.5911938755143535
Executive Decision (1996),3.3739313292884723,14504,2.5889993891981073
Heathers (1989),3.7327592805204746,13065,2.587790872667263
Primal Fear (1996),3.7537896365042536,12930,2.579094255606203
Cinema Paradiso (Nuovo cinema Paradiso) (1989),4.123428222144604,11452,2.5785905829090607
Star Wars: Episode VII - The Force Awakens (2015),3.794736016317565,12747,2.5757565473144357
Donnie Brasco (1997),3.802441906262308,12695,2.5721385769236442
Superbad (2007),3.7260558504500345,12999,2.5719992458105505
"Three Musketeers, The (1993)",3.1943745030479724,15092,2.567117389323418
The Hunger Games (2012),3.538669788541743,13667,2.5584186950786885
Tomorrow Never Dies (1997),3.2271568495907688,14906,2.557722073460536
Best in Show (2000),3.8148959910735636,12547,2.555401667686467
"X-Files: Fight the Future, The (1998)",3.3293946932006633,14472,2.553291876878041
Father of the Bride Part II (1995),3.0772909396406876,15474,2.55260754610927
Spaceballs (1987),3.4065086664308453,14135,2.5483071883421125
Gandhi (1982),3.97196261682243,11877,2.5480419933558034
Edge of Tomorrow (2014),3.938494874572881,11999,2.5460749900562307
Rob Roy (1995),3.523970588235294,13600,2.5370243025158965
Batman Returns (1992),3.1209986772486773,15120,2.52203149033644
Highlander (1986),3.5978713733808045,13201,2.5193003761730512
Mystic River (2003),3.8272289746308834,12259,2.5147460665292627
Signs (2002),3.2469461981883065,14572,2.514300529654179
My Fair Lady (1964),3.866159318388618,12089,2.5122519993375776
"Illusionist, The (2006)",3.80901845978694,12297,2.5088433178834286
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),3.3583694032498403,14093,2.5084493694522245
Hoop Dreams (1994),4.0047888550282975,11485,2.503602919326524
Ex Machina (2015),3.955001285677552,11667,2.5007634650792765
My Big Fat Greek Wedding (2002),3.4008508797231034,13868,2.499003716353944
(500) Days of Summer (2009),3.75468360537107,12437,2.495763412280905
Casper (1995),2.890463592844545,15876,2.4941174142311686
Muriel's Wedding (1994),3.4827241046934083,13487,2.4897611260926475
Beverly Hills Cop III (1994),2.757157682681155,16381,2.489527736257431
Whiplash (2014),4.127807829834052,10907,2.4887744359363886
Crash (2004),3.783401305057096,12260,2.4851388250254276
You've Got Mail (1998),3.187726495726496,14625,2.4830891206544448
Beverly Hills Cop (1984),3.5576454462381966,13132,2.4802220327442477
Garden State (2004),3.7524953339284264,12323,2.4748670009924494
American Psycho (2000),3.5882489190858555,12952,2.470367901786687
Judge Dredd (1995),2.5393730663709064,17131,2.4692550535621005
Fatal Attraction (1987),3.4336260330578514,13552,2.4674697011813853
"Thing, The (1982)",3.842158345940494,11898,2.4634255226531288
So I Married an Axe Murderer (1993),3.210330693344449,14394,2.4591168379722466
"Godfather: Part III, The (1990)",3.447621532955562,13412,2.4531421446655948
"Remains of the Day, The (1993)",3.894593895499224,11598,2.4479733830703556
Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),2.9999339716077915,15145,2.444033916625605
Arachnophobia (1990),2.763433487096372,16042,2.4360734870113547
Dirty Dancing (1987),3.2480141843971633,14100,2.4346633795654506
Hot Shots! Part Deux (1993),2.920115652004418,15391,2.4316875431293896
Adaptation (2002),3.833290751149719,11742,2.4308401053863933
Searching for Bobby Fischer (1993),3.8332052595628414,11712,2.4256742176966752
Mulan (1998),3.7110819025712645,12173,2.421190773040542
Moon (2009),4.02085048010974,10935,2.4208724964885784
Rumble in the Bronx (Hont faan kui) (1995),3.398412461802191,13417,2.420559698615948
Howl's Moving Castle (Hauru no ugoku shiro) (2004),4.081579936126245,10646,2.4129282839764645
"Ring, The (2002)",3.35147124057371,13526,2.407225130330792
"Hudsucker Proxy, The (1994)",3.652908677283068,12308,2.4046516917225396
Lady and the Tramp (1955),3.570682285895203,12634,2.404290027687604
Watchmen (2009),3.709251283750207,12074,2.4030912603581536
French Kiss (1995),3.3063228075316875,13649,2.3974922638461793
"Boondock Saints, The (2000)",3.897717139290173,11214,2.3847155092536654
Rush Hour (1998),3.435977011494253,13050,2.3835964419963576
Gremlins (1984),3.264660831509847,13710,2.379572048686509
William Shakespeare's Romeo + Juliet (1996),3.5491188900406665,12541,2.3738051843150147
Crocodile Dundee (1986),3.12777581952767,14185,2.367442845883071
"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)",3.409216377856157,13042,2.3640525866195934
Species (1995),2.8268992904107804,15361,2.3632464537849978
Last Action Hero (1993),2.7847383346223253,15516,2.3609916693184694
"Manchurian Candidate, The (1962)",4.0879152904604625,10294,2.3573011130725554
Basic Instinct (1992),3.3535560099977277,13203,2.3536475594097963
Ronin (1998),3.5751400503369326,12317,2.353346283356585
Taken (2008),3.766733136812901,11534,2.350205270238685
Disclosure (1994),3.286889517569982,13432,2.347342410662229
Splash (1984),3.1954123112659696,13776,2.343760217185585
Gravity (2013),3.632740777833417,11982,2.335444378247002
Wag the Dog (1997),3.5074154240820907,12474,2.334063488064942
Bonnie and Clyde (1967),3.850067598017125,11095,2.3320803912539048
Training Day (2001),3.708694532658141,11651,2.330692971864776
"Iron Giant, The (1999)",3.8424793091039944,11116,2.3305001995416323
"Lives of Others, The (Das leben der Anderen) (2006)",4.199844881075491,9670,2.327106289094969
Blue Velvet (1986),3.835251798561151,11120,2.326270707164962
Tommy Boy (1995),3.3553944137507674,13032,2.325782136254487
Little Women (1994),3.59607729308343,12058,2.3234741515487953
Congo (1995),2.6060331353547985,15995,2.3211299337770064
"NeverEnding Story, The (1984)",3.5001609528408175,12426,2.3209621531520073
Trading Places (1983),3.7211271274748174,11516,2.3161548430516232
Thank You for Smoking (2006),3.8232486943994237,11106,2.3157318877121718
About a Boy (2002),3.641407307171854,11824,2.314431517951644
"Hunchback of Notre Dame, The (1996)",3.245001492091913,13404,2.3141154641604857
"River Wild, The (1994)",3.29024685748902,13206,2.311144681690115
My Neighbor Totoro (Tonari no Totoro) (1988),4.148407904167093,9767,2.3086740824627965
Deep Impact (1998),2.958893253393977,14511,2.3082050333565887
Manhattan (1979),4.024538979412625,10249,2.3065801218739317
Big Hero 6 (2014),3.9097560975609755,10660,2.2985709559996375
"Adventures of Priscilla, Queen of the Desert, The (1994)",3.62471386180585,11795,2.298152074103939
Mr. & Mrs. Smith (2005),3.2405809066346443,13324,2.29749121182828
"Fly, The (1986)",3.4130831482069186,12604,2.2921058364031057
Into the Wild (2007),3.8912635920509935,10668,2.287368813782974
In Bruges (2008),3.8818514007308162,10673,2.2818252603850273
X-Men: First Class (2011),3.757947198275862,11136,2.2764723895693573
Fear and Loathing in Las Vegas (1998),3.741805840850228,11197,2.275891455014601
"Insider, The (1999)",3.898010421601137,10555,2.2727133705823785
Swingers (1996),3.822087871515599,10834,2.268632453331086
Legally Blonde (2001),3.157172603554696,13447,2.2617637316161714
"Jungle Book, The (1967)",3.6352920783498006,11538,2.2615823077663717
"League of Their Own, A (1992)",3.5009561819240043,12027,2.2535686725401556
Conspiracy Theory (1997),3.3341874950721437,12683,2.251952907675798
Collateral (2004),3.6838118022328548,11286,2.251642152863777
Kung Fu Panda (2008),3.6194540727902944,11540,2.2511621317887567
First Knight (1995),3.063582132984141,13746,2.2490840348218266
Nell (1994),3.392917505030181,12425,2.2479282895528576
Monty Python's The Meaning of Life (1983),3.8540778630292696,10557,2.2432051252339305
Misery (1990),3.758576525477998,10931,2.241996649530244
In the Name of the Father (1993),3.903062210200927,10352,2.2415828701817517
There Will Be Blood (2007),3.969687934804214,10062,2.2374744546854872
Equilibrium (2002),3.741841385597083,10970,2.2372665638142992
Pi (1998),3.7313636363636364,11000,2.2352555487972734
Antz (1998),3.2357021735779252,12974,2.234585458647423
Elizabeth (1998),3.847101932045303,10507,2.2299525166325225
"French Connection, The (1971)",3.9207484326018807,10208,2.229081832931789
James and the Giant Peach (1996),3.2844198634972934,12747,2.2290363086331455
Miss Congeniality (2000),3.0499561467621694,13682,2.228929588254983
Kick-Ass (2010),3.625911927573174,11377,2.227797348003439
Alien: Resurrection (1997),3.0282469423412928,13736,2.2233739129353625
Say Anything... (1989),3.8260787102892366,10545,2.222138751832247
Wallace & Gromit: The Best of Aardman Animation (1996),4.035145751498863,9674,2.2158870472557686
"Femme Nikita, La (Nikita) (1990)",3.837896046711975,10447,2.213482226107295
Ben-Hur (1959),3.7969148032833284,10599,2.211518184395659
Harold and Maude (1971),3.9617087652208918,9937,2.210770716309988
Star Trek VI: The Undiscovered Country (1991),3.2992764570247277,12577,2.210185995652111
Cocoon (1985),3.2787170169063042,12658,2.2100085184939346
Iron Man 2 (2010),3.5022106963693562,11761,2.209131833065034
Coneheads (1993),2.569116982107099,15481,2.208534583597678
"Road Warrior, The (Mad Max 2) (1981)",3.6429783812756833,11194,2.208235082375849
Super Size Me (2004),3.526279569892473,11625,2.202329392869676
Charlie and the Chocolate Factory (2005),3.20419862111705,12909,2.2021143325589394
Kingpin (1996),3.2795694654063072,12589,2.1988397447088377
Chicago (2002),3.5284679089026914,11592,2.1981976164021844
"City of Lost Children, The (Cité des enfants perdus, La) (1995)",3.9187948922585796,10024,2.1964266967102253
Akira (1988),3.8975585450921773,10035,2.183871107217066
Dracula (Bram Stoker's Dracula) (1992),3.437352445193929,11860,2.18192143189347
Star Trek III: The Search for Spock (1984),3.2359235568190794,12663,2.181784982480444
Tron (1982),3.313782753305752,12327,2.1774768754304503
Carlito's Way (1993),3.7010985941718646,10741,2.1705954363294304
Cinderella (1950),3.5389479230701677,11387,2.1704146540008593
My Best Friend's Wedding (1997),3.274605982631071,12436,2.1694176489787136
Patton (1970),3.999421539755995,9508,2.163352041210308
"Hobbit: An Unexpected Journey, The (2012)",3.6889147647880765,10735,2.1612959088513484
Remember the Titans (2000),3.7803878062897938,10366,2.1606187703442936
Johnny Mnemonic (1995),2.752074975791949,14458,2.158664272478391
Fried Green Tomatoes (1991),3.7275142314990513,10540,2.15432053405016
Vanilla Sky (2001),3.3854403229876358,11889,2.1515887145699613
Scent of a Woman (1992),3.7738106819729547,10279,2.141337496497298
Pirates of the Caribbean: At World's End (2007),3.401589865669104,11762,2.1409380442367447
"Perfect Storm, The (2000)",3.075063320285517,13029,2.1348081243124954
What Women Want (2000),3.1130850567563364,12862,2.1322075092323
Patriot Games (1992),3.6047868430723997,10884,2.129506266016372
Her (2013),3.880280249565306,9777,2.128204741769758
Caddyshack (1980),3.667074548192771,10624,2.127558305586437
Gone in 60 Seconds (2000),3.0940409683426444,12888,2.1236952908939495
Limitless (2011),3.845912585997572,9884,2.123072410350619
Mad Max (1979),3.527341999103541,11155,2.1230289874179173
Billy Elliot (2000),3.782329713721619,10130,2.12175676386814
Wedding Crashers (2005),3.4413687881429817,11470,2.1182487891159534
"Curious Case of Benjamin Button, The (2008)",3.6050976038486446,10809,2.1169478968860846
Road to Perdition (2002),3.6757411630558723,10524,2.1164205887892473
"Grand Day Out with Wallace and Gromit, A (1989)",4.004399782726779,9205,2.115145562965514
Poltergeist (1982),3.493017256715887,11242,2.1145206157521894
Sixteen Candles (1984),3.6180393619998132,10721,2.110757929429389
Skyfall (2012),3.7345224056603774,10176,2.0971073709102477
West Side Story (1961),3.7177845131012908,10228,2.0945887961713017
Lord of War (2005),3.7740692554043234,9992,2.092648530410259
Gangs of New York (2002),3.5245205479452055,10950,2.086208711172833
Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),4.195425943852856,8264,2.084718273365648
Deliverance (1972),3.773861226138774,9901,2.0770135222039685
"Pursuit of Happyness, The (2006)",3.8427813605159145,9614,2.0749747604418003
Sleepers (1996),3.6273751551608897,10473,2.0748763736191567
Driving Miss Daisy (1989),3.6804971132204716,10219,2.0677225596408575
Cape Fear (1991),3.539676640029734,10762,2.0644972025551005
Lucky Number Slevin (2006),3.8559616599957867,9494,2.063498540339172
Rosemary's Baby (1968),3.745997381935354,9931,2.0631900043601945
Ghost in the Shell (Kôkaku kidôtai) (1995),3.964607679465776,8985,2.0506526951762445
City Slickers II: The Legend of Curly's Gold (1994),2.7202107829079436,13948,2.050182377838239
Miracle on 34th Street (1994),3.3896576193010466,11274,2.0497440831022513
"Gods Must Be Crazy, The (1980)",3.6466510447178284,10242,2.0486427637989837
"Negotiator, The (1998)",3.5860702692381135,10474,2.0469831679042847
Labyrinth (1986),3.6327790742901596,10284,2.046368759898436
Walk the Line (2005),3.783026669423196,9674,2.0445916888190747
"Third Man, The (1949)",4.20375939849624,7980,2.0420263429418366
Stranger than Fiction (2006),3.7889108088464334,9631,2.041268321105523
Arrival (2016),4.019926284266298,8682,2.036648587701902
Dangerous Minds (1995),3.237586849686494,11802,2.036321120930517
Dumbo (1941),3.4505766062602965,10926,2.03188329667936
Tin Cup (1996),3.1755261625488727,12021,2.031442658658351
Three Colors: Red (Trois couleurs: Rouge) (1994),4.05702479338843,8470,2.025759007074009
"People vs. Larry Flynt, The (1996)",3.548061350862151,10497,2.0250750385015484
Boys Don't Cry (1999),3.7824040171566065,9559,2.024588734216784
Terminator 3: Rise of the Machines (2003),3.064633260711692,12393,2.019436288818537
Blow (2001),3.732599979438676,9727,2.0193544496903213
Enemy at the Gates (2001),3.7147815434871374,9796,2.018996151118115
Source Code (2011),3.755503634475597,9630,2.0184004775488558
Willow (1988),3.4568135530457322,10802,2.0150085666712947
Evil Dead II (Dead by Dawn) (1987),3.7554523635604715,9583,2.010363418570906
"Bridges of Madison County, The (1995)",3.3287841191067,11284,2.010087862838
October Sky (1999),3.855941459152468,9156,2.0059369040178807
Dazed and Confused (1993),3.6821276163381427,9842,2.004642304984846
Hero (Ying xiong) (2002),3.898941504178273,8975,2.00433502211329
Shine (1996),3.8504259501965925,9156,2.0021895435413186
Despicable Me (2010),3.726090560563672,9651,2.0019920374612767
Nine Months (1995),2.8698997167572533,13063,2.001204214194265
Dog Day Afternoon (1975),3.958467186782928,8716,2.000680741737436
Mighty Aphrodite (1995),3.5328909405654936,10398,1.9979121723297257
